ID,Design,Year,LU,Species,Valley,Prove,Elevation,SiteName
L16Qu006,IS,2019,151.975,Quercus,Luz,L16,1600,Peguere
L16Qu007,IS,2019,151.2439024,Quercus,Luz,L16,1600,Peguere
L16Qu008,IS,2019,151.3333333,Quercus,Luz,L16,1600,Peguere
L16Qu009,IS,2019,151.6326531,Quercus,Luz,L16,1600,Peguere
L16Qu010,IS,2019,152.8392857,Quercus,Luz,L16,1600,Peguere
L16Qu037,IS,2019,151.4130435,Quercus,Luz,L16,1600,Peguere
L16Qu036,IS,2019,152.0666667,Quercus,Luz,L16,1600,Peguere
L16Qu015,IS,2019,151.5625,Quercus,Luz,L16,1600,Peguere
L16Qu038,IS,2019,152.25,Quercus,Luz,L16,1600,Peguere
L16Qu017,IS,2019,156.7142857,Quercus,Luz,L16,1600,Peguere
L16Qu020,IS,2019,146.3157895,Quercus,Luz,L16,1600,Peguere
L16Qu023,IS,2019,149.3103448,Quercus,Luz,L16,1600,Peguere
L16Qu035,IS,2019,151.6666667,Quercus,Luz,L16,1600,Peguere
L16Qu019,IS,2019,149.5,Quercus,Luz,L16,1600,Peguere
L16Qu039,IS,2019,149.4067797,Quercus,Luz,L16,1600,Peguere
L16Qu042,IS,2019,151.3333333,Quercus,Luz,L16,1600,Peguere
L16Qu044,IS,2019,151.3333333,Quercus,Luz,L16,1600,Peguere
L16Qu043,IS,2019,151.3333333,Quercus,Luz,L16,1600,Peguere
L16Qu028,IS,2019,151.6666667,Quercus,Luz,L16,1600,Peguere
L16Qu029,IS,2019,150.9756098,Quercus,Luz,L16,1600,Peguere
L16Qu041,IS,2019,149.5,Quercus,Luz,L16,1600,Peguere
L16Qu040,IS,2019,151.1627907,Quercus,Luz,L16,1600,Peguere
L6Qu002,IS,2019,108,Quercus,Luz,L6,600,Pier
L6Qu003,IS,2019,107.8813559,Quercus,Luz,L6,600,Pier
L6Qu012,IS,2019,107.8813559,Quercus,Luz,L6,600,Pier
L6Qu004,IS,2019,108,Quercus,Luz,L6,600,Pier
L6Qu020,IS,2019,110.1162791,Quercus,Luz,L6,600,Pier
L6Qu019,IS,2019,110.1162791,Quercus,Luz,L6,600,Pier
L6Qu018,IS,2019,108,Quercus,Luz,L6,600,Pier
L6Qu017,IS,2019,110.625,Quercus,Luz,L6,600,Pier
L6Qu005,IS,2019,91.86956522,Quercus,Luz,L6,600,Pier
L6Qu006,IS,2019,107.8813559,Quercus,Luz,L6,600,Pier
L6Qu008,IS,2019,101,Quercus,Luz,L6,600,Pier
L6Qu013,IS,2019,107.8813559,Quercus,Luz,L6,600,Pier
L6Qu009,IS,2019,104.2307692,Quercus,Luz,L6,600,Pier
L6Qu010,IS,2019,106.25,Quercus,Luz,L6,600,Pier
L6Qu014,IS,2019,110.3333333,Quercus,Luz,L6,600,Pier
L6Qu015,IS,2019,110.7575758,Quercus,Luz,L6,600,Pier
L6Qu016,IS,2019,110,Quercus,Luz,L6,600,Pier
L6Qu007,IS,2019,108,Quercus,Luz,L6,600,Pier
L6Qu023,IS,2019,110.7575758,Quercus,Luz,L6,600,Pier
L6Qu022,IS,2019,110.625,Quercus,Luz,L6,600,Pier
L6Qu011,IS,2019,107.7586207,Quercus,Luz,L6,600,Pier
L6Qu021,IS,2019,110,Quercus,Luz,L6,600,Pier
O16Qu001,IS,2018,155.5,Quercus,Ossau,O16,1600,Artouste
O16Qu016,IS,2018,146.1851852,Quercus,Ossau,O16,1600,Artouste
O16Qu002,IS,2018,150.375,Quercus,Ossau,O16,1600,Artouste
O16Qu004,IS,2018,149.7878788,Quercus,Ossau,O16,1600,Artouste
O16Qu005,IS,2018,146.2727273,Quercus,Ossau,O16,1600,Artouste
O16Qu010,IS,2018,151,Quercus,Ossau,O16,1600,Artouste
O16Qu009,IS,2018,143.5,Quercus,Ossau,O16,1600,Artouste
O16Qu011,IS,2018,145,Quercus,Ossau,O16,1600,Artouste
O16Qu008,IS,2018,142.1764706,Quercus,Ossau,O16,1600,Artouste
O16Qu007,IS,2018,146,Quercus,Ossau,O16,1600,Artouste
O4Qu009,IS,2018,95.43243243,Quercus,Ossau,O4,400,BagQu
O4Qu010,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu001,IS,2018,101.8235294,Quercus,Ossau,O4,400,BagQu
O4Qu008,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu007,IS,2018,95.23684211,Quercus,Ossau,O4,400,BagQu
O4Qu006,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu005,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu004,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu003,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu002,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu020,IS,2018,95.85714286,Quercus,Ossau,O4,400,BagQu
O4Qu023,IS,2018,112.7142857,Quercus,Ossau,O4,400,BagQu
O4Qu024,IS,2018,95.63888889,Quercus,Ossau,O4,400,BagQu
O4Qu011,IS,2018,95.85714286,Quercus,Ossau,O4,400,BagQu
O4Qu022,IS,2018,90.31578947,Quercus,Ossau,O4,400,BagQu
O4Qu013,IS,2018,95.63888889,Quercus,Ossau,O4,400,BagQu
O4Qu015,IS,2018,95.7,Quercus,Ossau,O4,400,BagQu
O4Qu016,IS,2018,102.3,Quercus,Ossau,O4,400,BagQu
O4Fa005,IS,2018,110.5862069,Fagus,Ossau,O4,400,BagQu
O4Fa004,IS,2018,109.6666667,Fagus,Ossau,O4,400,BagQu
O4Fa003,IS,2018,110.6271186,Fagus,Ossau,O4,400,BagQu
O4Fa002,IS,2018,110.2,Fagus,Ossau,O4,400,BagQu
O4Fa001,IS,2018,105.6315789,Fagus,Ossau,O4,400,BagQu
O4Fa019,IS,2018,110.3333333,Fagus,Ossau,O4,400,BagQu
O4Fa010,IS,2018,107.1666667,Fagus,Ossau,O4,400,BagQu
O4Fa009,IS,2018,110.2,Fagus,Ossau,O4,400,BagQu
O4Fa020,IS,2018,109.5,Fagus,Ossau,O4,400,BagQu
O4Fa017,IS,2018,108.625,Fagus,Ossau,O4,400,BagQu
O4Fa008,IS,2018,108.3333333,Fagus,Ossau,O4,400,BagQu
O4Fa016,IS,2018,115.8571429,Fagus,Ossau,O4,400,BagQu
O4Fa015,IS,2018,133.2903226,Fagus,Ossau,O4,400,BagQu
O4Fa013,IS,2018,110.0833333,Fagus,Ossau,O4,400,BagQu
O4Fa007,IS,2018,109.8181818,Fagus,Ossau,O4,400,BagQu
O4Fa006,IS,2018,117.4444444,Fagus,Ossau,O4,400,BagQu
O4Fa021,IS,2018,114.6666667,Fagus,Ossau,O4,400,BagQu
O4Fa022,IS,2018,117.4444444,Fagus,Ossau,O4,400,BagQu
O4Fa023,IS,2018,117.7368421,Fagus,Ossau,O4,400,BagQu
O4Fa024,IS,2018,116.75,Fagus,Ossau,O4,400,BagQu
O4Fa025,IS,2018,109.6666667,Fagus,Ossau,O4,400,BagQu
O4Fa026,IS,2018,113,Fagus,Ossau,O4,400,BagQu
O4Fa027,IS,2018,109.5,Fagus,Ossau,O4,400,BagQu
O16Fa020,IS,2018,139,Fagus,Ossau,O16,1600,Artouste
O16Fa019,IS,2018,132.8,Fagus,Ossau,O16,1600,Artouste
O16Fa002,IS,2018,134.4761905,Fagus,Ossau,O16,1600,Artouste
O16Fa001,IS,2018,130.4166667,Fagus,Ossau,O16,1600,Artouste
O16Fa003,IS,2018,133.6666667,Fagus,Ossau,O16,1600,Artouste
O16Fa004,IS,2018,133.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa006,IS,2018,137.25,Fagus,Ossau,O16,1600,Artouste
O16Fa005,IS,2018,132.1794872,Fagus,Ossau,O16,1600,Artouste
O16Fa007,IS,2018,135,Fagus,Ossau,O16,1600,Artouste
O16Fa008,IS,2018,132.25,Fagus,Ossau,O16,1600,Artouste
O16Fa010,IS,2018,132.1794872,Fagus,Ossau,O16,1600,Artouste
O16Fa009,IS,2018,132.6216216,Fagus,Ossau,O16,1600,Artouste
O16Fa011,IS,2018,132.1052632,Fagus,Ossau,O16,1600,Artouste
O16Fa012,IS,2018,132.25,Fagus,Ossau,O16,1600,Artouste
O16Fa013,IS,2018,132.3809524,Fagus,Ossau,O16,1600,Artouste
O16Fa014,IS,2018,131.3333333,Fagus,Ossau,O16,1600,Artouste
O16Fa015,IS,2018,133.7058824,Fagus,Ossau,O16,1600,Artouste
O16Fa016,IS,2018,133.2631579,Fagus,Ossau,O16,1600,Artouste
O16Fa017,IS,2018,132.1052632,Fagus,Ossau,O16,1600,Artouste
O16Fa018,IS,2018,132.8,Fagus,Ossau,O16,1600,Artouste
O16Fa021,IS,2018,139,Fagus,Ossau,O16,1600,Artouste
O16Fa023,IS,2018,138.6,Fagus,Ossau,O16,1600,Artouste
O16Fa024,IS,2018,140.5384615,Fagus,Ossau,O16,1600,Artouste
O16Fa025,IS,2018,138.6,Fagus,Ossau,O16,1600,Artouste
O16Fa026,IS,2018,133.7777778,Fagus,Ossau,O16,1600,Artouste
O16Fa027,IS,2018,132.9047619,Fagus,Ossau,O16,1600,Artouste
O16Fa022,IS,2018,137.5714286,Fagus,Ossau,O16,1600,Artouste
O8Fa008,IS,2018,109.5,Fagus,Ossau,O8,800,LH
O8Fa007,IS,2018,110.2,Fagus,Ossau,O8,800,LH
O8Fa006,IS,2018,115.8571429,Fagus,Ossau,O8,800,LH
O8Fa005,IS,2018,117.7368421,Fagus,Ossau,O8,800,LH
O8Fa001,IS,2018,120.8571429,Fagus,Ossau,O8,800,LH
O8Fa004,IS,2018,122.3548387,Fagus,Ossau,O8,800,LH
O8Fa009,IS,2018,116.75,Fagus,Ossau,O8,800,LH
O8Fa003,IS,2018,119.875,Fagus,Ossau,O8,800,LH
O8Fa002,IS,2018,112.6111111,Fagus,Ossau,O8,800,LH
O8Fa010,IS,2018,114.6666667,Fagus,Ossau,O8,800,LH
O8Fa021,IS,2018,123,Fagus,Ossau,O8,800,LH
O8Fa022,IS,2018,120.0588235,Fagus,Ossau,O8,800,LH
O8Fa023,IS,2018,115.8571429,Fagus,Ossau,O8,800,LH
O8Fa024,IS,2018,111.0350877,Fagus,Ossau,O8,800,LH
O8Fa029,IS,2018,123,Fagus,Ossau,O8,800,LH
O8Fa027,IS,2018,111.6666667,Fagus,Ossau,O8,800,LH
O8Fa028,IS,2018,122.3333333,Fagus,Ossau,O8,800,LH
O8Fa030,IS,2018,116.75,Fagus,Ossau,O8,800,LH
O8Fa025,IS,2018,131.1794872,Fagus,Ossau,O8,800,LH
O8Fa026,IS,2018,109.6666667,Fagus,Ossau,O8,800,LH
O12Fa001,IS,2018,123,Fagus,Ossau,O12,1200,Gabas
O12Fa002,IS,2018,120.8947368,Fagus,Ossau,O12,1200,Gabas
O12Fa003,IS,2018,119.6666667,Fagus,Ossau,O12,1200,Gabas
O12Fa011,IS,2018,120.8571429,Fagus,Ossau,O12,1200,Gabas
O12Fa004,IS,2018,118.7142857,Fagus,Ossau,O12,1200,Gabas
O12Fa005,IS,2018,118.8333333,Fagus,Ossau,O12,1200,Gabas
O12Fa007,IS,2018,113,Fagus,Ossau,O12,1200,Gabas
O12Fa006,IS,2018,119.6666667,Fagus,Ossau,O12,1200,Gabas
O12Fa008,IS,2018,128.2105263,Fagus,Ossau,O12,1200,Gabas
O12Fa009,IS,2018,119.875,Fagus,Ossau,O12,1200,Gabas
O12Fa010,IS,2018,118.4545455,Fagus,Ossau,O12,1200,Gabas
O12Fa012,IS,2018,127.125,Fagus,Ossau,O12,1200,Gabas
O12Fa013,IS,2018,119.6666667,Fagus,Ossau,O12,1200,Gabas
O12Fa014,IS,2018,118,Fagus,Ossau,O12,1200,Gabas
O12Fa015,IS,2018,119.6666667,Fagus,Ossau,O12,1200,Gabas
O12Fa016,IS,2018,118,Fagus,Ossau,O12,1200,Gabas
O12Fa017,IS,2018,122.6078431,Fagus,Ossau,O12,1200,Gabas
O12Fa018,IS,2018,121,Fagus,Ossau,O12,1200,Gabas
O12Fa019,IS,2018,119.6666667,Fagus,Ossau,O12,1200,Gabas
O12Fa020,IS,2018,118,Fagus,Ossau,O12,1200,Gabas
O12Fa024,IS,2018,126.1428571,Fagus,Ossau,O12,1200,Gabas
O12Fa023,IS,2018,127.7142857,Fagus,Ossau,O12,1200,Gabas
O12Fa022,IS,2018,131.1794872,Fagus,Ossau,O12,1200,Gabas
O12Fa021,IS,2018,127.8888889,Fagus,Ossau,O12,1200,Gabas
O12Qu006,IS,2018,120,Quercus,Ossau,O12,1200,Gabas
O12Qu007,IS,2018,119.8181818,Quercus,Ossau,O12,1200,Gabas
O12Qu020,IS,2018,124.8333333,Quercus,Ossau,O12,1200,Gabas
O12Qu021,IS,2018,124.8333333,Quercus,Ossau,O12,1200,Gabas
O12Qu005,IS,2018,125.3157895,Quercus,Ossau,O12,1200,Gabas
O12Qu022,IS,2018,125.5384615,Quercus,Ossau,O12,1200,Gabas
O12Qu004,IS,2018,124.2941176,Quercus,Ossau,O12,1200,Gabas
O12Qu025,IS,2018,118.5555556,Quercus,Ossau,O12,1200,Gabas
O12Qu023,IS,2018,128.3103448,Quercus,Ossau,O12,1200,Gabas
O12Qu024,IS,2018,118,Quercus,Ossau,O12,1200,Gabas
O12Qu027,IS,2018,118,Quercus,Ossau,O12,1200,Gabas
O12Qu026,IS,2018,123,Quercus,Ossau,O12,1200,Gabas
O12Qu003,IS,2018,118.9183673,Quercus,Ossau,O12,1200,Gabas
O12Qu011,IS,2018,128.5,Quercus,Ossau,O12,1200,Gabas
O12Qu028,IS,2018,128.4067797,Quercus,Ossau,O12,1200,Gabas
O12Qu040,IS,2018,125.5384615,Quercus,Ossau,O12,1200,Gabas
O12Qu036,IS,2018,117.9152542,Quercus,Ossau,O12,1200,Gabas
O12Qu037,IS,2018,128.4067797,Quercus,Ossau,O12,1200,Gabas
O12Qu012,IS,2018,127.4,Quercus,Ossau,O12,1200,Gabas
O12Qu013,IS,2018,135.8,Quercus,Ossau,O12,1200,Gabas
O12Qu039,IS,2018,128.8,Quercus,Ossau,O12,1200,Gabas
O12Qu038,IS,2018,123,Quercus,Ossau,O12,1200,Gabas
O12Qu035,IS,2018,125.5384615,Quercus,Ossau,O12,1200,Gabas
O12Qu032,IS,2018,122.375,Quercus,Ossau,O12,1200,Gabas
O12Qu031,IS,2018,129.1111111,Quercus,Ossau,O12,1200,Gabas
O12Qu034,IS,2018,128.5,Quercus,Ossau,O12,1200,Gabas
O12Qu033,IS,2018,128.1071429,Quercus,Ossau,O12,1200,Gabas
O12Qu029,IS,2018,125.3157895,Quercus,Ossau,O12,1200,Gabas
O12Qu030,IS,2018,126.5,Quercus,Ossau,O12,1200,Gabas
O12Qu002,IS,2018,125.5384615,Quercus,Ossau,O12,1200,Gabas
O12Qu010,IS,2018,128.4067797,Quercus,Ossau,O12,1200,Gabas
O12Qu009,IS,2018,118.6862745,Quercus,Ossau,O12,1200,Gabas
O12Qu008,IS,2018,125.3157895,Quercus,Ossau,O12,1200,Gabas
O12Qu001,IS,2018,117.8275862,Quercus,Ossau,O12,1200,Gabas
O1Fa023,IS,2018,111.25,Fagus,Ossau,O1,100,JosQu
O1Fa024,IS,2018,111.32,Fagus,Ossau,O1,100,JosQu
O1Fa025,IS,2018,110.3076923,Fagus,Ossau,O1,100,JosQu
O1Fa026,IS,2018,111.9433962,Fagus,Ossau,O1,100,JosQu
O1Fa027,IS,2018,114.6666667,Fagus,Ossau,O1,100,JosQu
O1Fa028,IS,2018,111,Fagus,Ossau,O1,100,JosQu
O1Qu011,IS,2018,93,Quercus,Ossau,O1,100,JosQu
O1Fa029,IS,2018,112,Fagus,Ossau,O1,100,JosQu
O1Fa030,IS,2018,111,Fagus,Ossau,O1,100,JosQu
O1Fa031,IS,2018,108,Fagus,Ossau,O1,100,JosQu
O1Qu004,IS,2018,105,Quercus,Ossau,O1,100,JosQu
O1Qu005,IS,2018,89,Quercus,Ossau,O1,100,JosQu
O1Qu013,IS,2018,92,Quercus,Ossau,O1,100,JosQu
O1Qu003,IS,2018,95,Quercus,Ossau,O1,100,JosQu
O1Qu014,IS,2018,89,Quercus,Ossau,O1,100,JosQu
O1Qu015,IS,2018,93,Quercus,Ossau,O1,100,JosQu
O1Qu001,IS,2018,100,Quercus,Ossau,O1,100,JosQu
O1Qu006,IS,2018,94,Quercus,Ossau,O1,100,JosQu
O1Qu007,IS,2018,95,Quercus,Ossau,O1,100,JosQu
O1Qu009,IS,2018,95,Quercus,Ossau,O1,100,JosQu
O1Qu010,IS,2018,93,Quercus,Ossau,O1,100,JosQu
O1Qu008,IS,2018,93,Quercus,Ossau,O1,100,JosQu
O1Fa032,IS,2018,97,Fagus,Ossau,O1,100,JosQu
O1Fa033,IS,2018,110.3076923,Fagus,Ossau,O1,100,JosQu
O1Fa035,IS,2018,110.0833333,Fagus,Ossau,O1,100,JosQu
O1Fa034,IS,2018,122,Fagus,Ossau,O1,100,JosQu
O1Qu017,IS,2018,94,Quercus,Ossau,O1,100,JosQu
O1Qu018,IS,2018,95,Quercus,Ossau,O1,100,JosQu
O1Qu019,IS,2018,96,Quercus,Ossau,O1,100,JosQu
O1Qu020,IS,2018,95,Quercus,Ossau,O1,100,JosQu
O1Qu021,IS,2018,106,Quercus,Ossau,O1,100,JosQu
O1Qu023,IS,2018,94,Quercus,Ossau,O1,100,JosQu
O1Qu024,IS,2018,93,Quercus,Ossau,O1,100,JosQu
O1Qu025,IS,2018,94,Quercus,Ossau,O1,100,JosQu
O1Qu026,IS,2018,94,Quercus,Ossau,O1,100,JosQu
O1Qu027,IS,2018,93.40677966,Quercus,Ossau,O1,100,JosQu
O1Qu028,IS,2018,104.25,Quercus,Ossau,O1,100,JosQu
O1Qu029,IS,2018,93.31034483,Quercus,Ossau,O1,100,JosQu
O1Fa010,IS,2018,101,Fagus,Ossau,O1,100,JosQu
O1Fa009,IS,2018,117,Fagus,Ossau,O1,100,JosQu
O1Fa008,IS,2018,120,Fagus,Ossau,O1,100,JosQu
O1Fa007,IS,2018,120,Fagus,Ossau,O1,100,JosQu
O1Fa006,IS,2018,120,Fagus,Ossau,O1,100,JosQu
O1Fa005,IS,2018,101,Fagus,Ossau,O1,100,JosQu
O1Fa001,IS,2018,120,Fagus,Ossau,O1,100,JosQu
O1Fa003,IS,2018,111,Fagus,Ossau,O1,100,JosQu
O8Qu010,IS,2018,109.6666667,Quercus,Ossau,O8,800,LH
O8Qu009,IS,2018,114.7647059,Quercus,Ossau,O8,800,LH
O8Qu007,IS,2018,118.2727273,Quercus,Ossau,O8,800,LH
O8Qu008,IS,2018,109.6666667,Quercus,Ossau,O8,800,LH
O8Qu022,IS,2018,115.1052632,Quercus,Ossau,O8,800,LH
O8Qu001,IS,2018,109.4130435,Quercus,Ossau,O8,800,LH
O8Qu011,IS,2018,110.5,Quercus,Ossau,O8,800,LH
O8Qu012,IS,2018,108.9375,Quercus,Ossau,O8,800,LH
O8Qu013,IS,2018,118.8823529,Quercus,Ossau,O8,800,LH
O8Qu014,IS,2018,110.5,Quercus,Ossau,O8,800,LH
O8Qu015,IS,2018,108.5,Quercus,Ossau,O8,800,LH
O8Qu016,IS,2018,114.6666667,Quercus,Ossau,O8,800,LH
O8Qu017,IS,2018,120.1428571,Quercus,Ossau,O8,800,LH
O8Qu018,IS,2018,119.5,Quercus,Ossau,O8,800,LH
O8Qu019,IS,2018,108.5,Quercus,Ossau,O8,800,LH
O8Qu004,IS,2018,114.1764706,Quercus,Ossau,O8,800,LH
O8Qu021,IS,2018,108.5,Quercus,Ossau,O8,800,LH
O8Qu002,IS,2018,108.5,Quercus,Ossau,O8,800,LH
O8Qu003,IS,2018,109.6666667,Quercus,Ossau,O8,800,LH
O8Qu020,IS,2018,115.3076923,Quercus,Ossau,O8,800,LH
O8Qu005,IS,2018,108.5,Quercus,Ossau,O8,800,LH
O8Qu006,IS,2018,110.2093023,Quercus,Ossau,O8,800,LH
L4Qu009,IS,2018,103.5,Quercus,Luz,L4,400,Ade
L4Qu033,IS,2018,111.5,Quercus,Luz,L4,400,Ade
L4Qu010,IS,2018,101.9375,Quercus,Luz,L4,400,Ade
L4Qu034,IS,2018,110.3037975,Quercus,Luz,L4,400,Ade
L4Qu020,IS,2018,101,Quercus,Luz,L4,400,Ade
L4Qu062,IS,2018,110.2307692,Quercus,Luz,L4,400,Ade
L4Qu037,IS,2018,110.0789474,Quercus,Luz,L4,400,Ade
L4Qu027,IS,2018,101.9375,Quercus,Luz,L4,400,Ade
L4Qu026,IS,2018,97.4,Quercus,Luz,L4,400,Ade
L4Qu014,IS,2018,98.33333333,Quercus,Luz,L4,400,Ade
L4Qu015,IS,2018,98.54545455,Quercus,Luz,L4,400,Ade
L4Qu055,IS,2018,109.9189189,Quercus,Luz,L4,400,Ade
L4Qu019,IS,2018,96.10204082,Quercus,Luz,L4,400,Ade
L4Qu056,IS,2018,109.3823529,Quercus,Luz,L4,400,Ade
L4Qu057,IS,2018,108.5,Quercus,Luz,L4,400,Ade
L4Qu058,IS,2018,110.0789474,Quercus,Luz,L4,400,Ade
L4Qu031,IS,2018,97.52173913,Quercus,Luz,L4,400,Ade
L4Qu054,IS,2018,110.3037975,Quercus,Luz,L4,400,Ade
L4Qu032,IS,2018,98.2,Quercus,Luz,L4,400,Ade
L4Qu016,IS,2018,101,Quercus,Luz,L4,400,Ade
L4Qu048,IS,2018,111.5,Quercus,Luz,L4,400,Ade
L4Qu049,IS,2018,111.5,Quercus,Luz,L4,400,Ade
L4Qu050,IS,2018,108.96875,Quercus,Luz,L4,400,Ade
L4Qu052,IS,2018,110.3037975,Quercus,Luz,L4,400,Ade
L4Qu039,IS,2018,111.5,Quercus,Luz,L4,400,Ade
L4Qu012,IS,2018,102.7647059,Quercus,Luz,L4,400,Ade
L4Qu070,IS,2018,109.3823529,Quercus,Luz,L4,400,Ade
L4Qu071,IS,2018,108.96875,Quercus,Luz,L4,400,Ade
L4Qu072,IS,2018,107,Quercus,Luz,L4,400,Ade
L4Qu040,IS,2018,109.5714286,Quercus,Luz,L4,400,Ade
L4Qu041,IS,2018,108.7419355,Quercus,Luz,L4,400,Ade
L4Qu042,IS,2018,109.1818182,Quercus,Luz,L4,400,Ade
L4Qu047,IS,2018,111.5,Quercus,Luz,L4,400,Ade
L4Qu022,IS,2018,96.44827586,Quercus,Luz,L4,400,Ade
L16Fa034,IS,2018,135,Fagus,Luz,L16,1600,Peguere
L16Fa033,IS,2018,132,Fagus,Luz,L16,1600,Peguere
L16Fa032,IS,2018,133,Fagus,Luz,L16,1600,Peguere
L16Fa031,IS,2018,133.1142857,Fagus,Luz,L16,1600,Peguere
L16Fa039,IS,2018,131.7647059,Fagus,Luz,L16,1600,Peguere
L16Fa011,IS,2018,132.1052632,Fagus,Luz,L16,1600,Peguere
L16Fa012,IS,2018,131.5625,Fagus,Luz,L16,1600,Peguere
L16Fa013,IS,2018,128.8888889,Fagus,Luz,L16,1600,Peguere
L16Fa014,IS,2018,133.1666667,Fagus,Luz,L16,1600,Peguere
L16Fa015,IS,2018,134.4761905,Fagus,Luz,L16,1600,Peguere
L16Fa016,IS,2018,132.5,Fagus,Luz,L16,1600,Peguere
L16Fa017,IS,2018,137,Fagus,Luz,L16,1600,Peguere
L16Fa018,IS,2018,132.5,Fagus,Luz,L16,1600,Peguere
L16Fa019,IS,2018,132.6216216,Fagus,Luz,L16,1600,Peguere
L16Fa001,IS,2018,132.25,Fagus,Luz,L16,1600,Peguere
L16Fa020,IS,2018,132.1794872,Fagus,Luz,L16,1600,Peguere
L16Fa002,IS,2018,131.7647059,Fagus,Luz,L16,1600,Peguere
L16Fa003,IS,2018,130.7692308,Fagus,Luz,L16,1600,Peguere
L16Fa004,IS,2018,131.7647059,Fagus,Luz,L16,1600,Peguere
L16Fa005,IS,2018,131.5625,Fagus,Luz,L16,1600,Peguere
L16Fa006,IS,2018,133.1142857,Fagus,Luz,L16,1600,Peguere
L16Fa007,IS,2018,129.2105263,Fagus,Luz,L16,1600,Peguere
L16Fa008,IS,2018,132.1794872,Fagus,Luz,L16,1600,Peguere
L16Fa009,IS,2018,131.7647059,Fagus,Luz,L16,1600,Peguere
L16Fa010,IS,2018,138,Fagus,Luz,L16,1600,Peguere
L10Qu001,IS,2018,113.2432432,Quercus,Luz,L10,1000,Bourdalats
L10Qu002,IS,2018,117.3,Quercus,Luz,L10,1000,Bourdalats
L10Qu003,IS,2018,123.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu004,IS,2018,111.1363636,Quercus,Luz,L10,1000,Bourdalats
L10Qu022,IS,2018,121.5,Quercus,Luz,L10,1000,Bourdalats
L10Qu006,IS,2018,111.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu005,IS,2018,111.3953488,Quercus,Luz,L10,1000,Bourdalats
L10Qu013,IS,2018,118.3043478,Quercus,Luz,L10,1000,Bourdalats
L10Qu018,IS,2018,121.0888889,Quercus,Luz,L10,1000,Bourdalats
L10Qu023,IS,2018,111.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu024,IS,2018,117.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu029,IS,2018,110.4255319,Quercus,Luz,L10,1000,Bourdalats
L10Qu016,IS,2018,116.0625,Quercus,Luz,L10,1000,Bourdalats
L10Qu015,IS,2018,111.9512195,Quercus,Luz,L10,1000,Bourdalats
L10Qu019,IS,2018,121.7804878,Quercus,Luz,L10,1000,Bourdalats
L10Qu025,IS,2018,119.5,Quercus,Luz,L10,1000,Bourdalats
L10Qu031,IS,2018,115.2941176,Quercus,Luz,L10,1000,Bourdalats
L10Qu021,IS,2018,114,Quercus,Luz,L10,1000,Bourdalats
L10Qu026,IS,2018,110.8888889,Quercus,Luz,L10,1000,Bourdalats
L10Qu027,IS,2018,115.8333333,Quercus,Luz,L10,1000,Bourdalats
L10Qu028,IS,2018,110.6521739,Quercus,Luz,L10,1000,Bourdalats
L10Qu007,IS,2018,131.0188679,Quercus,Luz,L10,1000,Bourdalats
L10Qu008,IS,2018,125.6875,Quercus,Luz,L10,1000,Bourdalats
L10Qu009,IS,2018,110.4255319,Quercus,Luz,L10,1000,Bourdalats
L10Qu010,IS,2018,116.3157895,Quercus,Luz,L10,1000,Bourdalats
L10Qu011,IS,2018,113.6111111,Quercus,Luz,L10,1000,Bourdalats
L10Qu012,IS,2018,120.4166667,Quercus,Luz,L10,1000,Bourdalats
L12Qu001,IS,2018,129.3103448,Quercus,Luz,L12,1200,Gedre_bas
L12Qu002,IS,2018,129.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu003,IS,2018,122.7878788,Quercus,Luz,L12,1200,Gedre_bas
L12Qu004,IS,2018,129.4067797,Quercus,Luz,L12,1200,Gedre_bas
L12Qu008,IS,2018,120,Quercus,Luz,L12,1200,Gedre_bas
L12Qu007,IS,2018,129.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu011,IS,2018,126.5384615,Quercus,Luz,L12,1200,Gedre_bas
L12Qu016,IS,2018,128.6538462,Quercus,Luz,L12,1200,Gedre_bas
L12Qu019,IS,2018,129.1071429,Quercus,Luz,L12,1200,Gedre_bas
L12Qu027,IS,2018,135,Quercus,Luz,L12,1200,Gedre_bas
L12Qu029,IS,2018,119.6521739,Quercus,Luz,L12,1200,Gedre_bas
L12Qu028,IS,2018,135,Quercus,Luz,L12,1200,Gedre_bas
L12Qu023,IS,2018,129.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu020,IS,2018,120.8181818,Quercus,Luz,L12,1200,Gedre_bas
L12Qu022,IS,2018,129.5,Quercus,Luz,L12,1200,Gedre_bas
